step,R_a_mean,R_a_std,R_b_mean,R_b_std,R_c_mean,R_c_std,alpha,wall_time
330000,-101.5826946027577,225.65667406651704,99.4,173.69812894789627,-1020.0,0.0,0.004558510147035122,5649.037576675415
340000,-126.71632959023118,157.11324574246586,85.8,95.70036572552897,-840.4,359.20000000000005,0.004638811107724905,5824.651750802994
350000,-188.88434779644012,367.6717800213116,125.4,214.67612815588043,-1020.0,0.0,0.004591479431837797,6000.085434436798
360000,-383.97113691717385,89.42206151362528,8.8,10.85172797300043,-891.0,258.0,0.004786423407495022,6175.98220205307
370000,-306.75160254091026,169.8234795680901,1.0,2.0,-1020.0,0.0,0.004500922281295061,6353.63440489769
380000,-220.13575611263514,195.0202620987325,88.8,177.6,-1020.0,0.0,0.00458765821531415,6528.405107975006
390000,-377.3337557837367,93.2913400328211,7.4,8.42852300228219,-1020.0,0.0,0.00498683238402009,6705.074593305588
400000,241.69102945700288,476.189650538853,488.2,310.9381932153077,-1020.0,0.0,0.005412241909652948,6880.705845832825
410000,-110.43111122772098,234.3353417320284,78.4,156.8,-1020.0,0.0,0.0055213444866240025,7055.437122583389
420000,-325.4765853330493,140.5115030218292,0.0,0.0,-848.4,343.20000000000005,0.005763576366007328,7230.304357290268
430000,-208.9842547774315,165.48537956239574,37.2,39.331412382471086,-1020.0,0.0,0.0059996964409947395,7406.165704727173
440000,-239.4810525342822,103.0682736032827,10.2,20.4,-933.4,173.2,0.00535832392051816,7582.54771900177
450000,-73.54033764973283,510.62234382394337,186.8,356.843046730632,-876.6,286.8,0.005480038933455944,7757.701521396637
460000,-626.9708027407527,338.0278562246919,16.8,33.599999999999994,-919.2,201.60000000000002,0.005134727340191603,7930.82604932785
470000,-86.84306882321835,500.7522193075449,168.0,332.0144575165365,-834.8,370.4,0.0054659852758049965,8105.709539413452
480000,27.72363539338112,444.3985531573504,193.8,387.6,-1020.0,0.0,0.005601149518042803,8280.339807510376
490000,-144.91324506178498,404.0453503940934,174.6,213.98654163287932,-1020.0,0.0,0.005256621632725,8454.43055152893
500000,93.36831460148096,447.1777984122457,272.2,357.4601516253245,-1020.0,0.0,0.005431277211755514,8633.050731182098
