Episode 0, Reward: -2000.0, Epsilon: 0.981
Episode 730, Reward: -95.0, Epsilon: 0.050
Episode 740, Reward: -111.0, Epsilon: 0.050
Episode 750, Reward: -99.0, Epsilon: 0.050
Episode 760, Reward: -120.0, Epsilon: 0.050
Episode 770, Reward: -96.0, Epsilon: 0.050
Episode 780, Reward: -628.0, Epsilon: 0.050
Episode 790, Reward: -243.0, Epsilon: 0.050
Episode 800, Reward: -168.0, Epsilon: 0.050
Episode 810, Reward: -229.0, Epsilon: 0.050
Episode 820, Reward: -161.0, Epsilon: 0.050
Episode 830, Reward: -160.0, Epsilon: 0.050
Episode 840, Reward: -159.0, Epsilon: 0.050
Episode 850, Reward: -166.0, Epsilon: 0.050
Episode 860, Reward: -184.0, Epsilon: 0.050
Episode 870, Reward: -156.0, Epsilon: 0.050
Episode 880, Reward: -149.0, Epsilon: 0.050
Episode 890, Reward: -150.0, Epsilon: 0.050
Episode 900, Reward: -149.0, Epsilon: 0.050
Episode 910, Reward: -152.0, Epsilon: 0.050
Episode 920, Reward: -161.0, Epsilon: 0.050
Episode 930, Reward: -167.0, Epsilon: 0.050
Episode 940, Reward: -173.0, Epsilon: 0.050
Episode 950, Reward: -161.0, Epsilon: 0.050
Episode 960, Reward: -146.0, Epsilon: 0.050
Episode 970, Reward: -106.0, Epsilon: 0.050
Episode 980, Reward: -159.0, Epsilon: 0.050
Episode 990, Reward: -166.0, Epsilon: 0.050
Episode 0, Reward: -2000.0, Epsilon: 0.981
Episode 10, Reward: -2000.0, Epsilon: 0.792
Episode 20, Reward: -2000.0, Epsilon: 0.648
Episode 30, Reward: -420.0, Epsilon: 0.562
Episode 40, Reward: -327.0, Epsilon: 0.522
Episode 50, Reward: -412.0, Epsilon: 0.479
Episode 60, Reward: -487.0, Epsilon: 0.442
Episode 70, Reward: -430.0, Epsilon: 0.406
Episode 80, Reward: -433.0, Epsilon: 0.364
Episode 90, Reward: -697.0, Epsilon: 0.321
Episode 100, Reward: -761.0, Epsilon: 0.268
Episode 110, Reward: -2000.0, Epsilon: 0.166
Episode 120, Reward: -241.0, Epsilon: 0.135
Episode 130, Reward: -182.0, Epsilon: 0.106
Episode 140, Reward: -282.0, Epsilon: 0.080
Episode 150, Reward: -348.0, Epsilon: 0.053
Episode 160, Reward: -156.0, Epsilon: 0.050
Episode 170, Reward: -327.0, Epsilon: 0.050
Episode 180, Reward: -258.0, Epsilon: 0.050
Episode 190, Reward: -195.0, Epsilon: 0.050
Episode 200, Reward: -229.0, Epsilon: 0.050
Episode 210, Reward: -193.0, Epsilon: 0.050
Episode 220, Reward: -774.0, Epsilon: 0.050
Episode 230, Reward: -246.0, Epsilon: 0.050
Episode 240, Reward: -2000.0, Epsilon: 0.050
Episode 250, Reward: -189.0, Epsilon: 0.050
Episode 260, Reward: -177.0, Epsilon: 0.050
Episode 270, Reward: -240.0, Epsilon: 0.050
Episode 280, Reward: -222.0, Epsilon: 0.050
Episode 290, Reward: -293.0, Epsilon: 0.050
Episode 300, Reward: -146.0, Epsilon: 0.050
Episode 310, Reward: -204.0, Epsilon: 0.050
Episode 320, Reward: -180.0, Epsilon: 0.050
Episode 330, Reward: -206.0, Epsilon: 0.050
Episode 340, Reward: -194.0, Epsilon: 0.050
Episode 350, Reward: -176.0, Epsilon: 0.050
Episode 360, Reward: -148.0, Epsilon: 0.050
Episode 370, Reward: -194.0, Epsilon: 0.050
Episode 380, Reward: -157.0, Epsilon: 0.050
Episode 390, Reward: -91.0, Epsilon: 0.050
Episode 400, Reward: -156.0, Epsilon: 0.050
Episode 410, Reward: -138.0, Epsilon: 0.050
Episode 420, Reward: -161.0, Epsilon: 0.050
Episode 430, Reward: -168.0, Epsilon: 0.050
Episode 440, Reward: -165.0, Epsilon: 0.050
Episode 450, Reward: -143.0, Epsilon: 0.050
Episode 460, Reward: -113.0, Epsilon: 0.050
Episode 470, Reward: -142.0, Epsilon: 0.050
Episode 480, Reward: -148.0, Epsilon: 0.050
Episode 490, Reward: -105.0, Epsilon: 0.050
Episode 500, Reward: -91.0, Epsilon: 0.050
Episode 510, Reward: -158.0, Epsilon: 0.050
Episode 520, Reward: -158.0, Epsilon: 0.050
Episode 530, Reward: -97.0, Epsilon: 0.050
Episode 540, Reward: -168.0, Epsilon: 0.050
Episode 550, Reward: -147.0, Epsilon: 0.050
Episode 560, Reward: -184.0, Epsilon: 0.050
Episode 570, Reward: -155.0, Epsilon: 0.050
Episode 580, Reward: -109.0, Epsilon: 0.050
Episode 590, Reward: -166.0, Epsilon: 0.050
Episode 600, Reward: -143.0, Epsilon: 0.050
Episode 610, Reward: -173.0, Epsilon: 0.050
Episode 620, Reward: -169.0, Epsilon: 0.050
Episode 630, Reward: -89.0, Epsilon: 0.050
Episode 640, Reward: -92.0, Epsilon: 0.050
Episode 650, Reward: -143.0, Epsilon: 0.050
Episode 660, Reward: -150.0, Epsilon: 0.050
Episode 670, Reward: -157.0, Epsilon: 0.050
Episode 680, Reward: -157.0, Epsilon: 0.050
Episode 690, Reward: -156.0, Epsilon: 0.050
Episode 700, Reward: -158.0, Epsilon: 0.050
Episode 710, Reward: -159.0, Epsilon: 0.050
Episode 720, Reward: -88.0, Epsilon: 0.050
Episode 730, Reward: -165.0, Epsilon: 0.050
Episode 740, Reward: -160.0, Epsilon: 0.050
Episode 750, Reward: -108.0, Epsilon: 0.050
Episode 760, Reward: -87.0, Epsilon: 0.050
Episode 770, Reward: -109.0, Epsilon: 0.050
Episode 780, Reward: -108.0, Epsilon: 0.050
Episode 790, Reward: -110.0, Epsilon: 0.050
Episode 800, Reward: -111.0, Epsilon: 0.050
Episode 810, Reward: -97.0, Epsilon: 0.050
Episode 820, Reward: -110.0, Epsilon: 0.050
Episode 830, Reward: -144.0, Epsilon: 0.050
Episode 840, Reward: -117.0, Epsilon: 0.050
Episode 850, Reward: -149.0, Epsilon: 0.050
Episode 860, Reward: -113.0, Epsilon: 0.050
Episode 870, Reward: -116.0, Epsilon: 0.050
Episode 880, Reward: -113.0, Epsilon: 0.050
Episode 890, Reward: -113.0, Epsilon: 0.050
Episode 900, Reward: -106.0, Epsilon: 0.050
Episode 910, Reward: -86.0, Epsilon: 0.050
Episode 920, Reward: -109.0, Epsilon: 0.050
Episode 930, Reward: -110.0, Epsilon: 0.050
Episode 940, Reward: -86.0, Epsilon: 0.050
Episode 950, Reward: -163.0, Epsilon: 0.050
Episode 960, Reward: -171.0, Epsilon: 0.050
Episode 970, Reward: -199.0, Epsilon: 0.050
Episode 980, Reward: -92.0, Epsilon: 0.050
Episode 990, Reward: -109.0, Epsilon: 0.050
Episode 0, Reward: -2000.0, Epsilon: 0.981
Episode 10, Reward: -2000.0, Epsilon: 0.791
Episode 20, Reward: -2000.0, Epsilon: 0.611
Episode 30, Reward: -1174.0, Epsilon: 0.453
Episode 40, Reward: -502.0, Epsilon: 0.399
Episode 50, Reward: -305.0, Epsilon: 0.368
Episode 60, Reward: -479.0, Epsilon: 0.335
Episode 70, Reward: -500.0, Epsilon: 0.302
Episode 80, Reward: -464.0, Epsilon: 0.264
Episode 90, Reward: -301.0, Epsilon: 0.229
Episode 100, Reward: -626.0, Epsilon: 0.188
Episode 110, Reward: -385.0, Epsilon: 0.157
Episode 120, Reward: -382.0, Epsilon: 0.131
Episode 130, Reward: -215.0, Epsilon: 0.103
Episode 140, Reward: -239.0, Epsilon: 0.068
Episode 150, Reward: -583.0, Epsilon: 0.050
Episode 160, Reward: -218.0, Epsilon: 0.050
Episode 170, Reward: -239.0, Epsilon: 0.050
Episode 180, Reward: -123.0, Epsilon: 0.050
Episode 190, Reward: -149.0, Epsilon: 0.050
Episode 200, Reward: -132.0, Epsilon: 0.050
Episode 210, Reward: -148.0, Epsilon: 0.050
Episode 220, Reward: -123.0, Epsilon: 0.050
Episode 230, Reward: -138.0, Epsilon: 0.050
Episode 240, Reward: -120.0, Epsilon: 0.050
Episode 250, Reward: -142.0, Epsilon: 0.050
Episode 260, Reward: -118.0, Epsilon: 0.050
Episode 270, Reward: -163.0, Epsilon: 0.050
Episode 280, Reward: -114.0, Epsilon: 0.050
Episode 290, Reward: -168.0, Epsilon: 0.050
Episode 300, Reward: -115.0, Epsilon: 0.050
Episode 310, Reward: -190.0, Epsilon: 0.050
Episode 320, Reward: -170.0, Epsilon: 0.050
Episode 330, Reward: -201.0, Epsilon: 0.050
Episode 340, Reward: -149.0, Epsilon: 0.050
Episode 350, Reward: -87.0, Epsilon: 0.050
Episode 360, Reward: -85.0, Epsilon: 0.050
Episode 370, Reward: -155.0, Epsilon: 0.050
Episode 380, Reward: -212.0, Epsilon: 0.050
Episode 390, Reward: -90.0, Epsilon: 0.050
Episode 400, Reward: -142.0, Epsilon: 0.050
Episode 410, Reward: -100.0, Epsilon: 0.050
Episode 420, Reward: -149.0, Epsilon: 0.050
Episode 430, Reward: -207.0, Epsilon: 0.050
Episode 440, Reward: -147.0, Epsilon: 0.050
Episode 450, Reward: -95.0, Epsilon: 0.050
Episode 460, Reward: -160.0, Epsilon: 0.050
Episode 470, Reward: -672.0, Epsilon: 0.050
Episode 480, Reward: -338.0, Epsilon: 0.050
Episode 490, Reward: -227.0, Epsilon: 0.050
Episode 500, Reward: -153.0, Epsilon: 0.050
Episode 510, Reward: -146.0, Epsilon: 0.050
Episode 520, Reward: -146.0, Epsilon: 0.050
Episode 530, Reward: -242.0, Epsilon: 0.050
Episode 540, Reward: -948.0, Epsilon: 0.050
Episode 550, Reward: -124.0, Epsilon: 0.050
Episode 560, Reward: -139.0, Epsilon: 0.050
Episode 570, Reward: -135.0, Epsilon: 0.050
Episode 580, Reward: -96.0, Epsilon: 0.050
Episode 590, Reward: -135.0, Epsilon: 0.050
Episode 600, Reward: -116.0, Epsilon: 0.050
Episode 610, Reward: -115.0, Epsilon: 0.050
Episode 620, Reward: -111.0, Epsilon: 0.050
Episode 630, Reward: -117.0, Epsilon: 0.050
Episode 640, Reward: -101.0, Epsilon: 0.050
Episode 650, Reward: -102.0, Epsilon: 0.050
Episode 660, Reward: -116.0, Epsilon: 0.050
Episode 670, Reward: -107.0, Epsilon: 0.050
Episode 680, Reward: -191.0, Epsilon: 0.050
Episode 690, Reward: -106.0, Epsilon: 0.050
Episode 700, Reward: -107.0, Epsilon: 0.050
Episode 710, Reward: -134.0, Epsilon: 0.050
Episode 720, Reward: -114.0, Epsilon: 0.050
Episode 730, Reward: -150.0, Epsilon: 0.050
Episode 740, Reward: -112.0, Epsilon: 0.050
Episode 750, Reward: -94.0, Epsilon: 0.050
Episode 760, Reward: -107.0, Epsilon: 0.050
Episode 770, Reward: -107.0, Epsilon: 0.050
Episode 780, Reward: -116.0, Epsilon: 0.050
Episode 790, Reward: -109.0, Epsilon: 0.050
Episode 800, Reward: -148.0, Epsilon: 0.050
Episode 810, Reward: -138.0, Epsilon: 0.050
Episode 820, Reward: -115.0, Epsilon: 0.050
Episode 830, Reward: -158.0, Epsilon: 0.050
Episode 840, Reward: -110.0, Epsilon: 0.050
Episode 850, Reward: -118.0, Epsilon: 0.050
Episode 860, Reward: -107.0, Epsilon: 0.050
Episode 870, Reward: -115.0, Epsilon: 0.050
Episode 880, Reward: -150.0, Epsilon: 0.050
Episode 890, Reward: -115.0, Epsilon: 0.050
Episode 900, Reward: -111.0, Epsilon: 0.050
Episode 910, Reward: -94.0, Epsilon: 0.050
Episode 920, Reward: -156.0, Epsilon: 0.050
Episode 930, Reward: -157.0, Epsilon: 0.050
Episode 940, Reward: -111.0, Epsilon: 0.050
Episode 950, Reward: -115.0, Epsilon: 0.050
Episode 960, Reward: -173.0, Epsilon: 0.050
Episode 970, Reward: -156.0, Epsilon: 0.050
Episode 980, Reward: -121.0, Epsilon: 0.050
Episode 990, Reward: -93.0, Epsilon: 0.050
Episode 0, Reward: -2000.0, Epsilon: 0.981
Episode 10, Reward: -2000.0, Epsilon: 0.800
Episode 20, Reward: -1600.0, Epsilon: 0.640
Episode 30, Reward: -527.0, Epsilon: 0.552
Episode 40, Reward: -405.0, Epsilon: 0.494
Episode 50, Reward: -892.0, Epsilon: 0.430
Episode 60, Reward: -165.0, Epsilon: 0.398
Episode 70, Reward: -358.0, Epsilon: 0.369
Episode 80, Reward: -168.0, Epsilon: 0.348
Episode 90, Reward: -2000.0, Epsilon: 0.292
Episode 100, Reward: -322.0, Epsilon: 0.259
Episode 110, Reward: -238.0, Epsilon: 0.229
Episode 120, Reward: -243.0, Epsilon: 0.210
Episode 130, Reward: -168.0, Epsilon: 0.194
Episode 140, Reward: -155.0, Epsilon: 0.177
Episode 150, Reward: -152.0, Epsilon: 0.160
Episode 160, Reward: -240.0, Epsilon: 0.142
Episode 170, Reward: -133.0, Epsilon: 0.126
Episode 180, Reward: -114.0, Epsilon: 0.109
Episode 190, Reward: -116.0, Epsilon: 0.096
Episode 200, Reward: -302.0, Epsilon: 0.076
Episode 210, Reward: -214.0, Epsilon: 0.056
Episode 220, Reward: -117.0, Epsilon: 0.050
Episode 230, Reward: -248.0, Epsilon: 0.050
Episode 240, Reward: -710.0, Epsilon: 0.050
Episode 250, Reward: -259.0, Epsilon: 0.050
Episode 260, Reward: -132.0, Epsilon: 0.050
Episode 270, Reward: -170.0, Epsilon: 0.050
Episode 280, Reward: -463.0, Epsilon: 0.050
Episode 290, Reward: -885.0, Epsilon: 0.050
Episode 300, Reward: -224.0, Epsilon: 0.050
Episode 310, Reward: -116.0, Epsilon: 0.050
Episode 320, Reward: -163.0, Epsilon: 0.050
Episode 330, Reward: -333.0, Epsilon: 0.050
Episode 340, Reward: -149.0, Epsilon: 0.050
Episode 350, Reward: -155.0, Epsilon: 0.050
Episode 360, Reward: -186.0, Epsilon: 0.050
Episode 370, Reward: -151.0, Epsilon: 0.050
Episode 380, Reward: -146.0, Epsilon: 0.050
Episode 390, Reward: -228.0, Epsilon: 0.050
Episode 400, Reward: -140.0, Epsilon: 0.050
Episode 410, Reward: -133.0, Epsilon: 0.050
Episode 420, Reward: -142.0, Epsilon: 0.050
Episode 430, Reward: -178.0, Epsilon: 0.050
Episode 440, Reward: -178.0, Epsilon: 0.050
Episode 450, Reward: -158.0, Epsilon: 0.050
Episode 460, Reward: -145.0, Epsilon: 0.050
Episode 470, Reward: -198.0, Epsilon: 0.050
Episode 480, Reward: -150.0, Epsilon: 0.050
Episode 490, Reward: -119.0, Epsilon: 0.050
Episode 500, Reward: -95.0, Epsilon: 0.050
Episode 510, Reward: -228.0, Epsilon: 0.050
Episode 520, Reward: -182.0, Epsilon: 0.050
Episode 530, Reward: -362.0, Epsilon: 0.050
Episode 540, Reward: -170.0, Epsilon: 0.050
Episode 550, Reward: -144.0, Epsilon: 0.050
Episode 560, Reward: -88.0, Epsilon: 0.050
Episode 570, Reward: -92.0, Epsilon: 0.050
Episode 580, Reward: -95.0, Epsilon: 0.050
Episode 590, Reward: -143.0, Epsilon: 0.050
Episode 600, Reward: -182.0, Epsilon: 0.050
Episode 610, Reward: -162.0, Epsilon: 0.050
Episode 620, Reward: -107.0, Epsilon: 0.050
Episode 630, Reward: -204.0, Epsilon: 0.050
Episode 640, Reward: -174.0, Epsilon: 0.050
Episode 650, Reward: -108.0, Epsilon: 0.050
Episode 660, Reward: -143.0, Epsilon: 0.050
Episode 670, Reward: -111.0, Epsilon: 0.050
Episode 680, Reward: -122.0, Epsilon: 0.050
Episode 690, Reward: -119.0, Epsilon: 0.050
Episode 700, Reward: -95.0, Epsilon: 0.050
Episode 710, Reward: -152.0, Epsilon: 0.050
Episode 720, Reward: -148.0, Epsilon: 0.050
Episode 730, Reward: -152.0, Epsilon: 0.050
Episode 740, Reward: -306.0, Epsilon: 0.050
Episode 750, Reward: -159.0, Epsilon: 0.050
Episode 760, Reward: -97.0, Epsilon: 0.050
Episode 770, Reward: -158.0, Epsilon: 0.050
Episode 780, Reward: -154.0, Epsilon: 0.050
Episode 790, Reward: -112.0, Epsilon: 0.050
Episode 800, Reward: -165.0, Epsilon: 0.050
Episode 810, Reward: -161.0, Epsilon: 0.050
Episode 820, Reward: -156.0, Epsilon: 0.050
Episode 830, Reward: -104.0, Epsilon: 0.050
Episode 840, Reward: -109.0, Epsilon: 0.050
Episode 850, Reward: -161.0, Epsilon: 0.050
Episode 860, Reward: -110.0, Epsilon: 0.050
Episode 870, Reward: -112.0, Epsilon: 0.050
Episode 880, Reward: -106.0, Epsilon: 0.050
Episode 890, Reward: -118.0, Epsilon: 0.050
Episode 900, Reward: -133.0, Epsilon: 0.050
Episode 910, Reward: -106.0, Epsilon: 0.050
Episode 920, Reward: -110.0, Epsilon: 0.050
Episode 930, Reward: -87.0, Epsilon: 0.050
Episode 940, Reward: -105.0, Epsilon: 0.050
Episode 950, Reward: -112.0, Epsilon: 0.050
Episode 960, Reward: -90.0, Epsilon: 0.050
Episode 970, Reward: -108.0, Epsilon: 0.050
Episode 980, Reward: -111.0, Epsilon: 0.050
Episode 990, Reward: -117.0, Epsilon: 0.050
