Episode 740, Reward: -156.0, Epsilon: 0.050
Episode 750, Reward: -113.0, Epsilon: 0.050
Episode 760, Reward: -85.0, Epsilon: 0.050
Episode 770, Reward: -110.0, Epsilon: 0.050
Episode 780, Reward: -114.0, Epsilon: 0.050
Episode 790, Reward: -115.0, Epsilon: 0.050
Episode 800, Reward: -113.0, Epsilon: 0.050
Episode 810, Reward: -111.0, Epsilon: 0.050
Episode 820, Reward: -120.0, Epsilon: 0.050
Episode 830, Reward: -111.0, Epsilon: 0.050
Episode 840, Reward: -114.0, Epsilon: 0.050
Episode 850, Reward: -151.0, Epsilon: 0.050
Episode 860, Reward: -112.0, Epsilon: 0.050
Episode 870, Reward: -106.0, Epsilon: 0.050
Episode 880, Reward: -113.0, Epsilon: 0.050
Episode 890, Reward: -110.0, Epsilon: 0.050
Episode 900, Reward: -95.0, Epsilon: 0.050
Episode 910, Reward: -86.0, Epsilon: 0.050
Episode 920, Reward: -209.0, Epsilon: 0.050
Episode 930, Reward: -107.0, Epsilon: 0.050
Episode 940, Reward: -97.0, Epsilon: 0.050
Episode 950, Reward: -108.0, Epsilon: 0.050
Episode 960, Reward: -113.0, Epsilon: 0.050
Episode 970, Reward: -106.0, Epsilon: 0.050
Episode 980, Reward: -97.0, Epsilon: 0.050
Episode 990, Reward: -110.0, Epsilon: 0.050
Episode 0, Reward: -2000.0, Epsilon: 0.981
Episode 10, Reward: -2000.0, Epsilon: 0.791
Episode 20, Reward: -659.0, Epsilon: 0.617
Episode 30, Reward: -2000.0, Epsilon: 0.455
Episode 40, Reward: -2000.0, Epsilon: 0.265
Episode 50, Reward: -2000.0, Epsilon: 0.075
Episode 60, Reward: -232.0, Epsilon: 0.050
Episode 70, Reward: -154.0, Epsilon: 0.050
Episode 80, Reward: -241.0, Epsilon: 0.050
Episode 90, Reward: -150.0, Epsilon: 0.050
Episode 100, Reward: -152.0, Epsilon: 0.050
Episode 110, Reward: -204.0, Epsilon: 0.050
Episode 120, Reward: -173.0, Epsilon: 0.050
Episode 130, Reward: -257.0, Epsilon: 0.050
Episode 140, Reward: -159.0, Epsilon: 0.050
Episode 150, Reward: -162.0, Epsilon: 0.050
Episode 160, Reward: -163.0, Epsilon: 0.050
Episode 170, Reward: -166.0, Epsilon: 0.050
Episode 180, Reward: -172.0, Epsilon: 0.050
Episode 190, Reward: -149.0, Epsilon: 0.050
Episode 200, Reward: -157.0, Epsilon: 0.050
Episode 210, Reward: -87.0, Epsilon: 0.050
Episode 220, Reward: -152.0, Epsilon: 0.050
Episode 230, Reward: -91.0, Epsilon: 0.050
Episode 240, Reward: -156.0, Epsilon: 0.050
Episode 250, Reward: -183.0, Epsilon: 0.050
Episode 260, Reward: -117.0, Epsilon: 0.050
Episode 270, Reward: -162.0, Epsilon: 0.050
Episode 280, Reward: -150.0, Epsilon: 0.050
Episode 290, Reward: -169.0, Epsilon: 0.050
Episode 300, Reward: -186.0, Epsilon: 0.050
Episode 310, Reward: -201.0, Epsilon: 0.050
Episode 320, Reward: -175.0, Epsilon: 0.050
Episode 330, Reward: -221.0, Epsilon: 0.050
Episode 340, Reward: -157.0, Epsilon: 0.050
Episode 350, Reward: -105.0, Epsilon: 0.050
Episode 360, Reward: -153.0, Epsilon: 0.050
Episode 370, Reward: -114.0, Epsilon: 0.050
Episode 380, Reward: -131.0, Epsilon: 0.050
Episode 390, Reward: -87.0, Epsilon: 0.050
Episode 400, Reward: -195.0, Epsilon: 0.050
Episode 410, Reward: -94.0, Epsilon: 0.050
Episode 420, Reward: -155.0, Epsilon: 0.050
Episode 430, Reward: -271.0, Epsilon: 0.050
Episode 440, Reward: -1525.0, Epsilon: 0.050
Episode 450, Reward: -170.0, Epsilon: 0.050
Episode 460, Reward: -178.0, Epsilon: 0.050
Episode 470, Reward: -154.0, Epsilon: 0.050
Episode 480, Reward: -249.0, Epsilon: 0.050
Episode 490, Reward: -232.0, Epsilon: 0.050
Episode 500, Reward: -225.0, Epsilon: 0.050
Episode 510, Reward: -92.0, Epsilon: 0.050
Episode 520, Reward: -213.0, Epsilon: 0.050
Episode 530, Reward: -166.0, Epsilon: 0.050
Episode 540, Reward: -150.0, Epsilon: 0.050
Episode 550, Reward: -153.0, Epsilon: 0.050
Episode 560, Reward: -212.0, Epsilon: 0.050
Episode 570, Reward: -246.0, Epsilon: 0.050
Episode 580, Reward: -94.0, Epsilon: 0.050
Episode 590, Reward: -153.0, Epsilon: 0.050
Episode 600, Reward: -105.0, Epsilon: 0.050
Episode 610, Reward: -113.0, Epsilon: 0.050
Episode 620, Reward: -144.0, Epsilon: 0.050
Episode 630, Reward: -181.0, Epsilon: 0.050
Episode 640, Reward: -95.0, Epsilon: 0.050
Episode 650, Reward: -92.0, Epsilon: 0.050
Episode 660, Reward: -106.0, Epsilon: 0.050
Episode 670, Reward: -97.0, Epsilon: 0.050
Episode 680, Reward: -154.0, Epsilon: 0.050
Episode 690, Reward: -113.0, Epsilon: 0.050
Episode 700, Reward: -186.0, Epsilon: 0.050
Episode 710, Reward: -154.0, Epsilon: 0.050
Episode 720, Reward: -107.0, Epsilon: 0.050
Episode 730, Reward: -151.0, Epsilon: 0.050
Episode 740, Reward: -188.0, Epsilon: 0.050
Episode 750, Reward: -93.0, Epsilon: 0.050
Episode 760, Reward: -93.0, Epsilon: 0.050
Episode 770, Reward: -193.0, Epsilon: 0.050
Episode 780, Reward: -180.0, Epsilon: 0.050
Episode 790, Reward: -187.0, Epsilon: 0.050
Episode 800, Reward: -147.0, Epsilon: 0.050
Episode 810, Reward: -228.0, Epsilon: 0.050
Episode 820, Reward: -127.0, Epsilon: 0.050
Episode 830, Reward: -136.0, Epsilon: 0.050
Episode 840, Reward: -110.0, Epsilon: 0.050
Episode 850, Reward: -181.0, Epsilon: 0.050
Episode 860, Reward: -152.0, Epsilon: 0.050
Episode 870, Reward: -114.0, Epsilon: 0.050
Episode 880, Reward: -139.0, Epsilon: 0.050
Episode 890, Reward: -113.0, Epsilon: 0.050
Episode 900, Reward: -162.0, Epsilon: 0.050
Episode 910, Reward: -92.0, Epsilon: 0.050
Episode 920, Reward: -100.0, Epsilon: 0.050
Episode 930, Reward: -184.0, Epsilon: 0.050
Episode 940, Reward: -117.0, Epsilon: 0.050
Episode 950, Reward: -114.0, Epsilon: 0.050
Episode 960, Reward: -157.0, Epsilon: 0.050
Episode 970, Reward: -94.0, Epsilon: 0.050
Episode 980, Reward: -163.0, Epsilon: 0.050
Episode 990, Reward: -155.0, Epsilon: 0.050
Episode 0, Reward: -2000.0, Epsilon: 0.981
Episode 10, Reward: -2000.0, Epsilon: 0.791
Episode 20, Reward: -2000.0, Epsilon: 0.601
Episode 30, Reward: -2000.0, Epsilon: 0.411
Episode 40, Reward: -2000.0, Epsilon: 0.221
Episode 50, Reward: -2000.0, Epsilon: 0.050
Episode 60, Reward: -566.0, Epsilon: 0.050
Episode 70, Reward: -413.0, Epsilon: 0.050
Episode 80, Reward: -179.0, Epsilon: 0.050
Episode 90, Reward: -212.0, Epsilon: 0.050
Episode 100, Reward: -222.0, Epsilon: 0.050
Episode 110, Reward: -165.0, Epsilon: 0.050
Episode 120, Reward: -173.0, Epsilon: 0.050
Episode 130, Reward: -177.0, Epsilon: 0.050
Episode 140, Reward: -230.0, Epsilon: 0.050
Episode 150, Reward: -159.0, Epsilon: 0.050
Episode 160, Reward: -534.0, Epsilon: 0.050
Episode 170, Reward: -349.0, Epsilon: 0.050
Episode 180, Reward: -270.0, Epsilon: 0.050
Episode 190, Reward: -443.0, Epsilon: 0.050
Episode 200, Reward: -1774.0, Epsilon: 0.050
Episode 210, Reward: -166.0, Epsilon: 0.050
Episode 220, Reward: -176.0, Epsilon: 0.050
Episode 230, Reward: -171.0, Epsilon: 0.050
Episode 240, Reward: -431.0, Epsilon: 0.050
Episode 250, Reward: -119.0, Epsilon: 0.050
Episode 260, Reward: -531.0, Epsilon: 0.050
Episode 270, Reward: -2000.0, Epsilon: 0.050
Episode 280, Reward: -223.0, Epsilon: 0.050
Episode 290, Reward: -167.0, Epsilon: 0.050
Episode 300, Reward: -147.0, Epsilon: 0.050
Episode 310, Reward: -154.0, Epsilon: 0.050
Episode 320, Reward: -180.0, Epsilon: 0.050
Episode 330, Reward: -267.0, Epsilon: 0.050
Episode 340, Reward: -1399.0, Epsilon: 0.050
Episode 350, Reward: -207.0, Epsilon: 0.050
Episode 360, Reward: -175.0, Epsilon: 0.050
Episode 370, Reward: -207.0, Epsilon: 0.050
Episode 380, Reward: -235.0, Epsilon: 0.050
Episode 390, Reward: -248.0, Epsilon: 0.050
Episode 400, Reward: -161.0, Epsilon: 0.050
Episode 410, Reward: -200.0, Epsilon: 0.050
Episode 420, Reward: -199.0, Epsilon: 0.050
Episode 430, Reward: -232.0, Epsilon: 0.050
Episode 440, Reward: -164.0, Epsilon: 0.050
Episode 450, Reward: -453.0, Epsilon: 0.050
Episode 460, Reward: -144.0, Epsilon: 0.050
Episode 470, Reward: -155.0, Epsilon: 0.050
Episode 480, Reward: -159.0, Epsilon: 0.050
Episode 490, Reward: -154.0, Epsilon: 0.050
Episode 500, Reward: -153.0, Epsilon: 0.050
Episode 510, Reward: -167.0, Epsilon: 0.050
Episode 520, Reward: -152.0, Epsilon: 0.050
Episode 530, Reward: -148.0, Epsilon: 0.050
Episode 540, Reward: -165.0, Epsilon: 0.050
Episode 550, Reward: -143.0, Epsilon: 0.050
Episode 560, Reward: -92.0, Epsilon: 0.050
Episode 570, Reward: -111.0, Epsilon: 0.050
Episode 580, Reward: -310.0, Epsilon: 0.050
Episode 590, Reward: -158.0, Epsilon: 0.050
Episode 600, Reward: -143.0, Epsilon: 0.050
Episode 610, Reward: -107.0, Epsilon: 0.050
Episode 620, Reward: -151.0, Epsilon: 0.050
Episode 630, Reward: -119.0, Epsilon: 0.050
Episode 640, Reward: -117.0, Epsilon: 0.050
Episode 650, Reward: -125.0, Epsilon: 0.050
Episode 660, Reward: -132.0, Epsilon: 0.050
Episode 670, Reward: -122.0, Epsilon: 0.050
Episode 680, Reward: -166.0, Epsilon: 0.050
Episode 690, Reward: -88.0, Epsilon: 0.050
Episode 700, Reward: -156.0, Epsilon: 0.050
Episode 710, Reward: -123.0, Epsilon: 0.050
Episode 720, Reward: -94.0, Epsilon: 0.050
Episode 730, Reward: -143.0, Epsilon: 0.050
Episode 740, Reward: -201.0, Epsilon: 0.050
Episode 750, Reward: -162.0, Epsilon: 0.050
Episode 760, Reward: -101.0, Epsilon: 0.050
Episode 770, Reward: -276.0, Epsilon: 0.050
Episode 780, Reward: -201.0, Epsilon: 0.050
Episode 790, Reward: -191.0, Epsilon: 0.050
Episode 800, Reward: -167.0, Epsilon: 0.050
Episode 810, Reward: -164.0, Epsilon: 0.050
Episode 820, Reward: -101.0, Epsilon: 0.050
Episode 830, Reward: -90.0, Epsilon: 0.050
Episode 840, Reward: -136.0, Epsilon: 0.050
Episode 850, Reward: -166.0, Epsilon: 0.050
Episode 860, Reward: -159.0, Epsilon: 0.050
Episode 870, Reward: -130.0, Epsilon: 0.050
Episode 880, Reward: -195.0, Epsilon: 0.050
Episode 890, Reward: -163.0, Epsilon: 0.050
Episode 900, Reward: -111.0, Epsilon: 0.050
Episode 910, Reward: -122.0, Epsilon: 0.050
Episode 920, Reward: -119.0, Epsilon: 0.050
Episode 930, Reward: -88.0, Epsilon: 0.050
Episode 940, Reward: -97.0, Epsilon: 0.050
Episode 950, Reward: -114.0, Epsilon: 0.050
Episode 960, Reward: -99.0, Epsilon: 0.050
Episode 970, Reward: -141.0, Epsilon: 0.050
Episode 980, Reward: -175.0, Epsilon: 0.050
Episode 990, Reward: -171.0, Epsilon: 0.050
Episode 0, Reward: -2000.0, Epsilon: 0.981
Episode 10, Reward: -2000.0, Epsilon: 0.791
Episode 20, Reward: -2000.0, Epsilon: 0.601
Episode 30, Reward: -554.0, Epsilon: 0.466
Episode 40, Reward: -380.0, Epsilon: 0.291
Episode 50, Reward: -441.0, Epsilon: 0.209
Episode 60, Reward: -233.0, Epsilon: 0.175
Episode 70, Reward: -266.0, Epsilon: 0.152
Episode 80, Reward: -487.0, Epsilon: 0.113
Episode 90, Reward: -322.0, Epsilon: 0.082
Episode 100, Reward: -292.0, Epsilon: 0.054
Episode 110, Reward: -268.0, Epsilon: 0.050
Episode 120, Reward: -298.0, Epsilon: 0.050
Episode 130, Reward: -189.0, Epsilon: 0.050
Episode 140, Reward: -196.0, Epsilon: 0.050
Episode 150, Reward: -198.0, Epsilon: 0.050
Episode 160, Reward: -198.0, Epsilon: 0.050
Episode 170, Reward: -284.0, Epsilon: 0.050
Episode 180, Reward: -1001.0, Epsilon: 0.050
Episode 190, Reward: -217.0, Epsilon: 0.050
Episode 200, Reward: -313.0, Epsilon: 0.050
Episode 210, Reward: -306.0, Epsilon: 0.050
Episode 220, Reward: -271.0, Epsilon: 0.050
Episode 230, Reward: -175.0, Epsilon: 0.050
Episode 240, Reward: -207.0, Epsilon: 0.050
Episode 250, Reward: -167.0, Epsilon: 0.050
Episode 260, Reward: -250.0, Epsilon: 0.050
Episode 270, Reward: -126.0, Epsilon: 0.050
Episode 280, Reward: -208.0, Epsilon: 0.050
Episode 290, Reward: -166.0, Epsilon: 0.050
Episode 300, Reward: -155.0, Epsilon: 0.050
Episode 310, Reward: -145.0, Epsilon: 0.050
Episode 320, Reward: -103.0, Epsilon: 0.050
Episode 330, Reward: -153.0, Epsilon: 0.050
Episode 340, Reward: -86.0, Epsilon: 0.050
Episode 350, Reward: -133.0, Epsilon: 0.050
Episode 360, Reward: -179.0, Epsilon: 0.050
